enroll_code,uni_code,uni_name,major_code,major_name,study_program,enroll_type,enroll_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
DNC7810103THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7810103THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7810103THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C04,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNC7810103THPTQG,DNC,TR??NG ??I H?C NAM C?N TH?,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,20550000,C?n Th?,T? th?c,https://nctu.edu.vn/
DNT7810103THPTQG,DNT,TR??NG ??I H?C NGO?I NG? - TIN H?C TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,52271000,TP. H? Chí Minh,T? th?c,https://huflit.edu.vn/
DNT7810103THPTQG,DNT,TR??NG ??I H?C NGO?I NG? - TIN H?C TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,52271000,TP. H? Chí Minh,T? th?c,https://huflit.edu.vn/
DNT7810103THPTQG,DNT,TR??NG ??I H?C NGO?I NG? - TIN H?C TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D14,52271000,TP. H? Chí Minh,T? th?c,https://huflit.edu.vn/
DNT7810103THPTQG,DNT,TR??NG ??I H?C NGO?I NG? - TIN H?C TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D15,52271000,TP. H? Chí Minh,T? th?c,https://huflit.edu.vn/
HIU7810103THPTQG,HIU,TR??NG ??I H?C QU?C T? H?NG BÀNG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,55000000,TP. H? Chí Minh,T? th?c,https://hiu.vn/
HIU7810103THPTQG,HIU,TR??NG ??I H?C QU?C T? H?NG BÀNG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,55000000,TP. H? Chí Minh,T? th?c,https://hiu.vn/
HIU7810103THPTQG,HIU,TR??NG ??I H?C QU?C T? H?NG BÀNG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,55000000,TP. H? Chí Minh,T? th?c,https://hiu.vn/
HIU7810103THPTQG,HIU,TR??NG ??I H?C QU?C T? H?NG BÀNG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,55000000,TP. H? Chí Minh,T? th?c,https://hiu.vn/
DMS7810103_DTTHPTQG,DMS,TR??NG ??I H?C TÀI CHÍNH - MARKETING,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??c thù,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,33500000,TP. H? Chí Minh,Công l?p,https://ufm.edu.vn/
DMS7810103_DTTHPTQG,DMS,TR??NG ??I H?C TÀI CHÍNH - MARKETING,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??c thù,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D72,33500000,TP. H? Chí Minh,Công l?p,https://ufm.edu.vn/
DMS7810103_DTTHPTQG,DMS,TR??NG ??I H?C TÀI CHÍNH - MARKETING,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??c thù,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D78,33500000,TP. H? Chí Minh,Công l?p,https://ufm.edu.vn/
DMS7810103_DTTHPTQG,DMS,TR??NG ??I H?C TÀI CHÍNH - MARKETING,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??c thù,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D96,33500000,TP. H? Chí Minh,Công l?p,https://ufm.edu.vn/
DTD7810103THPTQG,DTD,TR??NG ??I H?C TÂY ?Ô,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,8550000,C?n Th?,T? th?c,https://tdu.edu.vn/
DTD7810103THPTQG,DTD,TR??NG ??I H?C TÂY ?Ô,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,8550000,C?n Th?,T? th?c,https://tdu.edu.vn/
DTD7810103THPTQG,DTD,TR??NG ??I H?C TÂY ?Ô,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,8550000,C?n Th?,T? th?c,https://tdu.edu.vn/
DTD7810103THPTQG,DTD,TR??NG ??I H?C TÂY ?Ô,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C04,8550000,C?n Th?,T? th?c,https://tdu.edu.vn/
DVT7810103THPTQG,DVT,TR??NG ??I H?C TRÀ VINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,20000000,Trà Vinh,Công l?p,https://www.tvu.edu.vn/
DVT7810103THPTQG,DVT,TR??NG ??I H?C TRÀ VINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C04,20000000,Trà Vinh,Công l?p,https://www.tvu.edu.vn/
DVT7810103THPTQG,DVT,TR??NG ??I H?C TRÀ VINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,20000000,Trà Vinh,Công l?p,https://www.tvu.edu.vn/
DVT7810103THPTQG,DVT,TR??NG ??I H?C TRÀ VINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D15,20000000,Trà Vinh,Công l?p,https://www.tvu.edu.vn/
DVH7810103THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7810103THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7810103THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C04,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
DVH7810103THPTQG,DVH,TR??NG ??I H?C V?N HI?N,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,50000000,TP. H? Chí Minh,T? th?c,https://vhu.edu.vn/
VHS7810103THPTQG,VHS,TR??NG ??I H?C V?N HOÁ TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,15000000,TP. H? Chí Minh,Công l?p,https://www.hcmuc.edu.vn/
VHS7810103THPTQG,VHS,TR??NG ??I H?C V?N HOÁ TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,15000000,TP. H? Chí Minh,Công l?p,https://www.hcmuc.edu.vn/
VHS7810103THPTQG,VHS,TR??NG ??I H?C V?N HOÁ TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D10,15000000,TP. H? Chí Minh,Công l?p,https://www.hcmuc.edu.vn/
VHS7810103THPTQG,VHS,TR??NG ??I H?C V?N HOÁ TP. H? CHÍ MINH,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D15,15000000,TP. H? Chí Minh,Công l?p,https://www.hcmuc.edu.vn/
DVL7810103THPTQG,DVL,TR??NG ??I H?C V?N LANG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7810103THPTQG,DVL,TR??NG ??I H?C V?N LANG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7810103THPTQG,DVL,TR??NG ??I H?C V?N LANG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
DVL7810103THPTQG,DVL,TR??NG ??I H?C V?N LANG,7810103,Qu?n tr? d?ch v? du l?ch và l? hành,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D03,50000000,TP. H? Chí Minh,T? th?c,https://www.vanlanguni.edu.vn/
KSA7810201THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7810201THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7810201THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
KSA7810201THPTQG,KSA,??I H?C KINH T? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D07,35000000,TP. H? Chí Minh,Công l?p,https://www.ueh.edu.vn/
BVU7810201QATHPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,Ch??ng trình chu?n nh?n cùng lúc hai b?ng c? nhân,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201QATHPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,Ch??ng trình chu?n nh?n cùng lúc hai b?ng c? nhân,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201QATHPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,Ch??ng trình chu?n nh?n cùng lúc hai b?ng c? nhân,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D15,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201QATHPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,Ch??ng trình chu?n nh?n cùng lúc hai b?ng c? nhân,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D66,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU78102010THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU78102010THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU78102010THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU78102010THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201C2THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201C2THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201C2THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201C2THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
BVU7810201THPTQG,BVU,TR??NG ??I H?C BÀ R?A - V?NG TÀU,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,42750000,Bà R?a - V?ng Tàu,T? th?c,https://bvu.edu.vn/
DCD7810201THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,37000016,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7810201THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A07,37000015,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7810201THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,37000014,??ng Nai,T? th?c,https://dntu.edu.vn/
DCD7810201THPTQG,DCD,TR??NG ??I H?C CÔNG NGH? ??NG NAI,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,37000013,??ng Nai,T? th?c,https://dntu.edu.vn/
DKC7810201THPTQG,DKC,TR??NG ??I H?C CÔNG NGH? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,16500000,TP. H? Chí Minh,T? th?c,https://www.hutech.edu.vn/
DKC7810201THPTQG,DKC,TR??NG ??I H?C CÔNG NGH? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,16500000,TP. H? Chí Minh,T? th?c,https://www.hutech.edu.vn/
DKC7810201THPTQG,DKC,TR??NG ??I H?C CÔNG NGH? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,16500000,TP. H? Chí Minh,T? th?c,https://www.hutech.edu.vn/
DKC7810201THPTQG,DKC,TR??NG ??I H?C CÔNG NGH? TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,16500000,TP. H? Chí Minh,T? th?c,https://www.hutech.edu.vn/
DCT7810201THPTQG,DCT,TR??NG ??I H?C CÔNG TH??NG TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,25600000,TP. H? Chí Minh,Công l?p,https://huit.edu.vn/
DCT7810201THPTQG,DCT,TR??NG ??I H?C CÔNG TH??NG TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,25600000,TP. H? Chí Minh,Công l?p,https://huit.edu.vn/
DCT7810201THPTQG,DCT,TR??NG ??I H?C CÔNG TH??NG TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,25600000,TP. H? Chí Minh,Công l?p,https://huit.edu.vn/
DCT7810201THPTQG,DCT,TR??NG ??I H?C CÔNG TH??NG TP. H? CHÍ MINH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D15,25600000,TP. H? Chí Minh,Công l?p,https://huit.edu.vn/
DCG7810201THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A00,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7810201THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,A01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7810201THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,C00,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7810201THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,D01,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
DCG7810201THPTQG,DCG,TR??NG ??I H?C GIA ??NH,7810201,Qu?n tr? khách s?n,??i trà,THPTQG,S? d?ng ?i?m k? thi T?t nghi?p Trung h?c ph? thông qu?c gia,TVL,36000000,TP. H? Chí Minh,T? th?c,https://giadinh.edu.vn/
