admission_code,uni_code,uni_name,major_code,major_name,study_program,admission_type,admission_type_name,subject_combination,tuition_fee,province,uni_type,uni_web_link
QSQ-7340115-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7340115,Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QSQ-7520216-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520216,Kỹ thuật điều khiển và tự động hóa,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SPS-7229030-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7229030,Văn học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
DTT-FA7340201-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,FA7340201,Tài chính - Ngân hàng,Chương trình đại học bằng tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,67700000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
QSB-406-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7480107,Trí tuệ nhân tạo,Chương trình liên kết cử nhân kỹ thuật Quốc tế,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,250000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
QST-7440201_NN-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7440201_NN,Địa chất học,Nhóm Ngành,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,24700000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
QSQ-7420201-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7420201,Công nghệ sinh học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QSB-153-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7340101,Quản trị kinh doanh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,30000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
QSQ-7460201-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7460201,Thống kê,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
DTT-K7340101E-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,K7340101E,Quản trị kinh doanh,(đơn bằng 2+2) - Chương trình liên kết Đại học Emlyon (Pháp),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,78000000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
QST-7440102_NN-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7440102_NN,Vật lý học,Nhóm Ngành,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,30400000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
SGD-7810101-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7810101,Du lịch,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,30000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSB-245-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7520120,Kỹ thuật hàng không,Chương trình dạy và học bằng tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,80000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
SGD-7140209-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140209,Sư phạm Toán học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QST-7520207_DKD-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520207_DKD,Kỹ thuật điện tử - viễn thông,Chương trình tăng cường tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40600000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
DTT-K7340201X-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,K7340201X,Tài chính - Ngân hàng,(song bằng 3+1) - Chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,75000000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
SPS-7310630-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7310630,Việt Nam học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
QSC-7480201-Ưu Tiên,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/
SPS-7810101-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7810101,Du lịch,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,0,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
SPD-7580201-Ưu Tiên,SPD,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP,7580201,Kỹ thuật xây dựng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18375000,Đồng Tháp,Công lập,https://www.dthu.edu.vn/
MTU-7520320-Ưu Tiên,MTU,TRƯỜNG ĐẠI HỌC XÂY DỰNG MIỀN TÂY,7520320,Kỹ thuật môi trường,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,13000000,TP. Hồ Chí Minh,Công lập,http://www.mtu.edu.vn/
DTT-N7340115-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,N7340115,Marketing,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,27100000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
QSQ-7480101-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480101,Khoa học máy tính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SPS-7140219-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7140219,Sư phạm Địa lý,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14100000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
QST-7510406-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7510406,Công nghệ kỹ thuật môi trường,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,24700000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
QSX-7229009-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7229009,Tôn giáo học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,16650000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
QST-7480107-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480107,Trí tuệ nhân tạo,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31000000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
QSQ-7520118_SB-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520118_SB,Kỹ thuật hệ thống công nghiệp,Chương trình liên kết với ĐH SUNY Binghamton,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SPS-7140203-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7140203,Giáo dục Đặc biệt,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14100000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
SGD-7340302-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7340302,Kiểm toán,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,30000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSQ-7520207-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520207,Kỹ thuật điện tử - viễn thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SGD-7140231-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140231,Sư phạm Tiếng Anh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSB-309-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7520103,Kỹ thuật cơ khí,Chương trình chuyển tiếp quốc tế (Mỹ/ Úc),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
QSQ-7340101_UH-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7340101_UH,Quản trị kinh doanh,Chương trình liên kết với ĐH Houston,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QSX-7310613-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7310613,Nhật Bản học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29843000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
QSB-211-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7520114,Kỹ thuật robot,Chương trình dạy và học bằng tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,80000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
SGD-7510406-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7510406,Công nghệ kỹ thuật môi trường,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,38000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSC-7480104-Ưu Tiên,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480104,Hệ thống thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/
QSQ-7520207_WE-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520207_WE,Kỹ thuật điện tử - viễn thông,(Chương trình liên kết với ĐH West of England) (4+0),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QSB-315-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7580201,Kỹ thuật xây dựng,Chương trình chuyển tiếp quốc tế (Úc),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
QSB-215-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,758,Kỹ thuật xây dựng,Chương trình dạy và học bằng tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,80000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
SGD-7140213-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140213,Sư phạm Sinh học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7140205-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7140205,Giáo dục Chính trị,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14100000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
TYS-7720115-Ưu Tiên,TYS,TRƯỜNG ĐẠI HỌC Y KHOA PHẠM NGỌC THẠCH,7720115,Y học cổ truyền,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,55200000,TP. Hồ Chí Minh,Công lập,https://www.pnt.edu.vn/
SGD-7140247-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140247,Sư phạm Khoa học tự nhiên,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSX-7220204-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220204,Ngôn ngữ Trung Quốc,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29843000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
TYS-7720201-Ưu Tiên,TYS,TRƯỜNG ĐẠI HỌC Y KHOA PHẠM NGỌC THẠCH,7720201,Dược học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,55200000,TP. Hồ Chí Minh,Công lập,https://www.pnt.edu.vn/
QSQ-7220201-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220201,Ngôn ngữ Anh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
DTT-FA7580201-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,FA7580201,Kỹ thuật xây dựng,Chương trình đại học bằng tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,68800000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
QSC-7480201_VN-Ưu Tiên,QSC,TRƯỜNG ĐẠI HỌC CÔNG NGHỆ THÔNG TIN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480201_VN,Công nghệ thông tin,Chương trình Việt – Nhật,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,55000000,TP. Hồ Chí Minh,Công lập,https://www.uit.edu.vn/
SGD-7140219-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140219,Sư phạm Địa lý,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7440102-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7440102,Vật lý học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15200000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
QSQ-7520118-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520118,Kỹ thuật hệ thống công nghiệp,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QST-7420101_DKD-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7420101_DKD,Sinh học,Chương trình tăng cường tiếng Anh,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,46000000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
SGD-7310601-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7310601,Quốc tế học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
DTT-N7220201-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,N7220201,Ngôn ngữ Anh,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,27100000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
SPD-7480101-Ưu Tiên,SPD,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP,7480101,Khoa học máy tính,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18375000,Đồng Tháp,Công lập,https://www.dthu.edu.vn/
SGD-7480107-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7480107,Trí tuệ nhân tạo,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,32000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSQ-7420201_WE2-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7420201_WE2,Công nghệ sinh học,(Chương trình liên kết với ĐH West of England) (2+2),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
QSX-7310403-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7310403,Tâm lý học giáo dục,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,24255000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
QSB-306-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7480101,Khoa học máy tính,Chương trình chuyển tiếp quốc tế (Úc/ New Zealand/ Mỹ),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
SGD-7340201-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7340201,Tài chính - Ngân hàng,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,30000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSX-7229001-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7229001,Triết học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,16650000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
QSB-342-Ưu Tiên,QSB,TRƯỜNG ĐẠI HỌC BÁCH KHOA-ĐẠI HỌC QUỐC GIA THÀNH PHỐ HỒ CHÍ MINH,7520130,Kỹ thuật ô tô,Chương trình chuyển tiếp quốc tế (Úc),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,40000000,TP. Hồ Chí Minh,Công lập,https://hcmut.edu.vn
QSX-7220204_CLC-Ưu Tiên,QSX,TRƯỜNG ĐẠI HỌC KHOA HỌC XÃ HỘI VÀ NHÂN VĂN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7220204_CLC,Ngôn ngữ Trung Quốc,Chất lượng cao,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,60000000,TP. Hồ Chí Minh,Công lập,https://hcmussh.edu.vn/
SPD-7140206-Ưu Tiên,SPD,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP,7140206,Giáo dục Thể chất,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,0,Đồng Tháp,Công lập,https://www.dthu.edu.vn/
SPD-7340403-Ưu Tiên,SPD,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP,7340403,Quản lý công,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15750000,Đồng Tháp,Công lập,https://www.dthu.edu.vn/
SGD-7310401-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7310401,Tâm lý học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
QSQ-7520207_SB-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7520207_SB,Kỹ thuật điện tử - viễn thông,Chương trình liên kết với ĐH SUNY Binghamton,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SGD-7140211-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140211,Sư phạm Vật lý,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,0,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7310601-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7310601,Quốc tế học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
SGD-7310501-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7310501,Địa lý học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,20000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7140234-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7140234,Sư phạm Tiếng Trung Quốc,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,14100000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
DTT-7580205-Ưu Tiên,DTT,TRƯỜNG ĐẠI HỌC TÔN ĐỨC THẮNG,7580205,Kỹ thuật xây dựng công trình giao thông,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31700000,TP. Hồ Chí Minh,Công lập,https://tdtu.edu.vn/
SGD-7140205-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140205,Giáo dục Chính trị,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7220202-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7220202,Ngôn ngữ Nga,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15000000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
SPD-7310403-Ưu Tiên,SPD,TRƯỜNG ĐẠI HỌC ĐỒNG THÁP,7310403,Tâm lý học giáo dục,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,17100000,Đồng Tháp,Công lập,https://www.dthu.edu.vn/
QSQ-7480201_WE4-Ưu Tiên,QSQ,TRƯỜNG ĐẠI HỌC QUỐC TẾ - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7480201_WE4,Công nghệ thông tin,(Chương trình liên kết với ĐH West of England) (4+0),UTXT,Sử dụng phương thức tuyển thẳng,UTXT,45000000,TP. Hồ Chí Minh,Công lập,https://hcmiu.edu.vn/
SPS-7310501-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7310501,Địa lý học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,0,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
QST-7460108-Ưu Tiên,QST,TRƯỜNG ĐẠI HỌC KHOA HỌC TỰ NHIÊN - ĐẠI HỌC QUỐC GIA TP. HỒ CHÍ MINH,7460108,Khoa học dữ liệu,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,31000000,TP. Hồ Chí Minh,Công lập,https://www.hcmus.edu.vn/
SGD-7480201-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7480201,Công nghệ thông tin,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,38000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SGD-7140202-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7140202,Giáo dục Tiểu học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,18000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
SPS-7440112-Ưu Tiên,SPS,TRƯỜNG ĐẠI HỌC SƯ PHẠM TP. HỒ CHÍ MINH,7440112,Hóa học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,15200000,TP. Hồ Chí Minh,Công lập,https://hcmue.edu.vn/
SGD-7310630-Ưu Tiên,SGD,TRƯỜNG ĐẠI HỌC SÀI GÒN,7310630,Việt Nam học,Đại trà,UTXT,Sử dụng phương thức tuyển thẳng,UTXT,29000000,TP. Hồ Chí Minh,Công lập,http://www.sgu.edu.vn
